ADAFRUIT_FIDUCIAL,2,"FID1 FID2",FIDUCIAL
CONN_3X2,1,"HDR1",pin_array_3x2
DB25,1,"J1",DB25MC
CONN_3,2,"J2 J5",PIN_ARRAY_3X1
CONN_4,2,"J3 J4",PIN_ARRAY_4x1
MTG_HOLE,4,"MTG1 MTG2 MTG3 MTG4",MTG-6-32
R,8,"R1 R2 R3 R4 R5 R6 R7 R8",R4-5
RR9,2,"RP1 RP2",SIL-10,Bourns,4610X-101-472LF
CONN_1,1,"ST1",REV_BLOCK
REV-HIST,1,"ST2",REV_BLOCK
MCP23008P,1,"U9",DIP-18__300
4N26,8,"U1 U2 U3 U4 U5 U6 U7 U8",DIP-6__300
24C01,1,"U10",DIP-8__300
